 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330420 Resende
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";5021;4801;9822
"De 5 a 9 anos";4861;4817;9678
"De 10 a 14 anos";5085;4771;9856
"De 15 a 19 anos";5195;5143;10338
"De 20 a 24 anos";5007;5032;10039
"De 25 a 29 anos";4586;4711;9297
"De 30 a 34 anos";4333;4523;8856
"De 35 a 39 anos";4080;4482;8562
"De 40 a 44 anos";3780;4099;7879
"De 45 a 49 anos";3062;3361;6423
"De 50 a 54 anos";2442;2653;5095
"De 55 a 59 anos";1819;1981;3800
"De 60 a 64 anos";1384;1560;2944
"De 65 a 69 anos";986;1269;2255
"De 70 a 74 anos";751;988;1739
"De 75 a 79 anos";546;854;1400
"De 80 anos ou mais";280;474;754
"Total";53218;55519;108737
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

