 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110130 Mirante da Serra
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";779;760;1539
"De 5 a 9 anos";789;811;1600
"De 10 a 14 anos";808;745;1553
"De 15 a 19 anos";734;716;1450
"De 20 a 24 anos";671;639;1310
"De 25 a 29 anos";567;547;1114
"De 30 a 34 anos";511;435;946
"De 35 a 39 anos";445;386;831
"De 40 a 44 anos";380;345;725
"De 45 a 49 anos";311;269;580
"De 50 a 54 anos";248;191;439
"De 55 a 59 anos";175;162;337
"De 60 a 64 anos";154;145;299
"De 65 a 69 anos";149;95;244
"De 70 a 74 anos";96;55;151
"De 75 a 79 anos";57;31;88
"De 80 anos ou mais";38;29;67
"Total";6912;6361;13273
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

