 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431055 Itacurubi
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";142;136;278
"De 5 a 9 anos";145;143;288
"De 10 a 14 anos";142;123;265
"De 15 a 19 anos";150;124;274
"De 20 a 24 anos";143;136;279
"De 25 a 29 anos";127;118;245
"De 30 a 34 anos";113;121;234
"De 35 a 39 anos";136;119;255
"De 40 a 44 anos";131;126;257
"De 45 a 49 anos";138;123;261
"De 50 a 54 anos";116;112;228
"De 55 a 59 anos";96;74;170
"De 60 a 64 anos";96;74;170
"De 65 a 69 anos";73;49;122
"De 70 a 74 anos";44;40;84
"De 75 a 79 anos";31;26;57
"De 80 anos ou mais";26;41;67
"Total";1849;1685;3534
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

