 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354690 Santa Lúcia
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";354;357;711
"De 5 a 9 anos";389;382;771
"De 10 a 14 anos";379;363;742
"De 15 a 19 anos";401;388;789
"De 20 a 24 anos";409;385;794
"De 25 a 29 anos";401;345;746
"De 30 a 34 anos";350;327;677
"De 35 a 39 anos";320;312;632
"De 40 a 44 anos";285;271;556
"De 45 a 49 anos";254;221;475
"De 50 a 54 anos";184;182;366
"De 55 a 59 anos";149;164;313
"De 60 a 64 anos";101;120;221
"De 65 a 69 anos";89;108;197
"De 70 a 74 anos";58;63;121
"De 75 a 79 anos";43;53;96
"De 80 anos ou mais";33;40;73
"Total";4199;4081;8280
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

