 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313130 Ipatinga
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";8223;7841;16064
"De 5 a 9 anos";8304;8005;16309
"De 10 a 14 anos";8965;8678;17643
"De 15 a 19 anos";9492;9266;18758
"De 20 a 24 anos";10137;10034;20171
"De 25 a 29 anos";9988;10156;20144
"De 30 a 34 anos";10983;11267;22250
"De 35 a 39 anos";10984;11569;22553
"De 40 a 44 anos";9852;10676;20528
"De 45 a 49 anos";7922;8918;16840
"De 50 a 54 anos";7282;8496;15778
"De 55 a 59 anos";6349;8507;14856
"De 60 a 64 anos";6465;7795;14260
"De 65 a 69 anos";5670;6101;11771
"De 70 a 74 anos";3322;4064;7386
"De 75 a 79 anos";2105;2456;4561
"De 80 anos ou mais";2218;3319;5537
"Total";128261;137148;265409
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

