 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350450 Avaré
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3173;3041;6214
"De 5 a 9 anos";3344;3162;6506
"De 10 a 14 anos";3334;3258;6592
"De 15 a 19 anos";3644;3433;7077
"De 20 a 24 anos";3902;3750;7652
"De 25 a 29 anos";3832;3574;7406
"De 30 a 34 anos";3461;3228;6689
"De 35 a 39 anos";3015;2948;5963
"De 40 a 44 anos";2811;2856;5667
"De 45 a 49 anos";2498;2773;5271
"De 50 a 54 anos";2188;2416;4604
"De 55 a 59 anos";1782;1988;3770
"De 60 a 64 anos";1358;1478;2836
"De 65 a 69 anos";1049;1213;2262
"De 70 a 74 anos";790;1016;1806
"De 75 a 79 anos";574;763;1337
"De 80 anos ou mais";489;814;1303
"Total";41244;41711;82955
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

