 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421530 Salete
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";259;247;506
"De 5 a 9 anos";247;229;476
"De 10 a 14 anos";254;251;505
"De 15 a 19 anos";324;285;609
"De 20 a 24 anos";351;298;649
"De 25 a 29 anos";297;316;613
"De 30 a 34 anos";309;291;600
"De 35 a 39 anos";246;262;508
"De 40 a 44 anos";265;259;524
"De 45 a 49 anos";259;272;531
"De 50 a 54 anos";259;248;507
"De 55 a 59 anos";247;214;461
"De 60 a 64 anos";192;175;367
"De 65 a 69 anos";143;145;288
"De 70 a 74 anos";108;90;198
"De 75 a 79 anos";53;67;120
"De 80 anos ou mais";49;65;114
"Total";3862;3714;7576
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

