 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310450 Arinos
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";889;831;1720
"De 5 a 9 anos";1002;929;1931
"De 10 a 14 anos";956;910;1866
"De 15 a 19 anos";960;880;1840
"De 20 a 24 anos";950;873;1823
"De 25 a 29 anos";712;671;1383
"De 30 a 34 anos";578;559;1137
"De 35 a 39 anos";573;536;1109
"De 40 a 44 anos";530;527;1057
"De 45 a 49 anos";510;448;958
"De 50 a 54 anos";429;383;812
"De 55 a 59 anos";322;311;633
"De 60 a 64 anos";291;262;553
"De 65 a 69 anos";242;210;452
"De 70 a 74 anos";191;157;348
"De 75 a 79 anos";116;110;226
"De 80 anos ou mais";107;100;207
"Total";9358;8697;18055
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

