 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412265 Rosário do Ivaí
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";163;155;318
"De 5 a 9 anos";166;152;318
"De 10 a 14 anos";155;141;296
"De 15 a 19 anos";156;149;305
"De 20 a 24 anos";197;184;381
"De 25 a 29 anos";188;181;369
"De 30 a 34 anos";149;157;306
"De 35 a 39 anos";158;168;326
"De 40 a 44 anos";158;170;328
"De 45 a 49 anos";167;171;338
"De 50 a 54 anos";188;185;373
"De 55 a 59 anos";165;157;322
"De 60 a 64 anos";122;112;234
"De 65 a 69 anos";108;100;208
"De 70 a 74 anos";90;90;180
"De 75 a 79 anos";62;67;129
"De 80 anos ou mais";81;74;155
"Total";2473;2413;4886
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

