 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521270 Mambaí
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";339;325;664
"De 5 a 9 anos";328;276;604
"De 10 a 14 anos";318;307;625
"De 15 a 19 anos";362;351;713
"De 20 a 24 anos";356;340;696
"De 25 a 29 anos";291;249;540
"De 30 a 34 anos";203;175;378
"De 35 a 39 anos";207;192;399
"De 40 a 44 anos";179;149;328
"De 45 a 49 anos";145;124;269
"De 50 a 54 anos";118;115;233
"De 55 a 59 anos";85;79;164
"De 60 a 64 anos";68;71;139
"De 65 a 69 anos";46;52;98
"De 70 a 74 anos";42;28;70
"De 75 a 79 anos";25;35;60
"De 80 anos ou mais";20;33;53
"Total";3132;2901;6033
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

