 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291310 Ibititá
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";990;949;1939
"De 5 a 9 anos";1037;998;2035
"De 10 a 14 anos";1022;1002;2024
"De 15 a 19 anos";1101;986;2087
"De 20 a 24 anos";920;819;1739
"De 25 a 29 anos";725;663;1388
"De 30 a 34 anos";679;635;1314
"De 35 a 39 anos";601;593;1194
"De 40 a 44 anos";501;474;975
"De 45 a 49 anos";410;401;811
"De 50 a 54 anos";356;359;715
"De 55 a 59 anos";329;320;649
"De 60 a 64 anos";278;290;568
"De 65 a 69 anos";204;225;429
"De 70 a 74 anos";147;154;301
"De 75 a 79 anos";120;115;235
"De 80 anos ou mais";121;126;247
"Total";9541;9109;18650
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

