 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240580 João Câmara
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1620;1544;3164
"De 5 a 9 anos";1833;1751;3584
"De 10 a 14 anos";1779;1720;3499
"De 15 a 19 anos";1782;1776;3558
"De 20 a 24 anos";1587;1578;3165
"De 25 a 29 anos";1284;1234;2518
"De 30 a 34 anos";1092;1087;2179
"De 35 a 39 anos";923;978;1901
"De 40 a 44 anos";847;881;1728
"De 45 a 49 anos";591;669;1260
"De 50 a 54 anos";501;558;1059
"De 55 a 59 anos";503;578;1081
"De 60 a 64 anos";417;491;908
"De 65 a 69 anos";337;378;715
"De 70 a 74 anos";266;267;533
"De 75 a 79 anos";205;199;404
"De 80 anos ou mais";312;304;616
"Total";15879;15993;31872
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

