 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210515 Igarapé do Meio
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";893;814;1707
"De 5 a 9 anos";815;780;1595
"De 10 a 14 anos";810;759;1569
"De 15 a 19 anos";772;725;1497
"De 20 a 24 anos";691;704;1395
"De 25 a 29 anos";569;543;1112
"De 30 a 34 anos";383;390;773
"De 35 a 39 anos";316;308;624
"De 40 a 44 anos";276;293;569
"De 45 a 49 anos";265;277;542
"De 50 a 54 anos";220;228;448
"De 55 a 59 anos";172;200;372
"De 60 a 64 anos";171;156;327
"De 65 a 69 anos";137;132;269
"De 70 a 74 anos";97;98;195
"De 75 a 79 anos";64;63;127
"De 80 anos ou mais";66;74;140
"Total";6717;6544;13261
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

