 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 522060 Silvânia
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";671;631;1302
"De 5 a 9 anos";749;704;1453
"De 10 a 14 anos";862;822;1684
"De 15 a 19 anos";835;801;1636
"De 20 a 24 anos";782;740;1522
"De 25 a 29 anos";780;733;1513
"De 30 a 34 anos";866;826;1692
"De 35 a 39 anos";859;839;1698
"De 40 a 44 anos";808;736;1544
"De 45 a 49 anos";706;645;1351
"De 50 a 54 anos";579;538;1117
"De 55 a 59 anos";474;422;896
"De 60 a 64 anos";365;345;710
"De 65 a 69 anos";284;278;562
"De 70 a 74 anos";212;221;433
"De 75 a 79 anos";149;146;295
"De 80 anos ou mais";120;156;276
"Total";10101;9583;19684
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

