 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500560 Miranda
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1387;1357;2744
"De 5 a 9 anos";1401;1332;2733
"De 10 a 14 anos";1350;1256;2606
"De 15 a 19 anos";1313;1192;2505
"De 20 a 24 anos";1193;1067;2260
"De 25 a 29 anos";1021;953;1974
"De 30 a 34 anos";885;854;1739
"De 35 a 39 anos";781;757;1538
"De 40 a 44 anos";673;628;1301
"De 45 a 49 anos";567;551;1118
"De 50 a 54 anos";496;414;910
"De 55 a 59 anos";383;323;706
"De 60 a 64 anos";309;248;557
"De 65 a 69 anos";228;189;417
"De 70 a 74 anos";162;135;297
"De 75 a 79 anos";119;114;233
"De 80 anos ou mais";108;122;230
"Total";12376;11492;23868
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

