 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431449 Pinheirinho do Vale
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";151;141;292
"De 5 a 9 anos";159;140;299
"De 10 a 14 anos";181;180;361
"De 15 a 19 anos";192;192;384
"De 20 a 24 anos";227;194;421
"De 25 a 29 anos";215;185;400
"De 30 a 34 anos";180;160;340
"De 35 a 39 anos";151;156;307
"De 40 a 44 anos";155;158;313
"De 45 a 49 anos";151;156;307
"De 50 a 54 anos";147;140;287
"De 55 a 59 anos";150;147;297
"De 60 a 64 anos";133;117;250
"De 65 a 69 anos";82;87;169
"De 70 a 74 anos";61;61;122
"De 75 a 79 anos";37;42;79
"De 80 anos ou mais";32;55;87
"Total";2404;2311;4715
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

