 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353900 Pirangi
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";307;309;616
"De 5 a 9 anos";334;311;645
"De 10 a 14 anos";398;341;739
"De 15 a 19 anos";416;385;801
"De 20 a 24 anos";438;418;856
"De 25 a 29 anos";494;436;930
"De 30 a 34 anos";488;406;894
"De 35 a 39 anos";403;392;795
"De 40 a 44 anos";398;415;813
"De 45 a 49 anos";387;388;775
"De 50 a 54 anos";353;355;708
"De 55 a 59 anos";313;328;641
"De 60 a 64 anos";265;278;543
"De 65 a 69 anos";208;207;415
"De 70 a 74 anos";152;163;315
"De 75 a 79 anos";122;128;250
"De 80 anos ou mais";114;160;274
"Total";5590;5420;11010
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

