 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290800 Coaraci
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";592;566;1158
"De 5 a 9 anos";662;622;1284
"De 10 a 14 anos";717;688;1405
"De 15 a 19 anos";670;654;1324
"De 20 a 24 anos";634;667;1301
"De 25 a 29 anos";581;650;1231
"De 30 a 34 anos";586;667;1253
"De 35 a 39 anos";600;658;1258
"De 40 a 44 anos";528;586;1114
"De 45 a 49 anos";495;560;1055
"De 50 a 54 anos";482;560;1042
"De 55 a 59 anos";512;574;1086
"De 60 a 64 anos";455;487;942
"De 65 a 69 anos";340;383;723
"De 70 a 74 anos";288;333;621
"De 75 a 79 anos";232;286;518
"De 80 anos ou mais";271;356;627
"Total";8645;9297;17942
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

