 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240320 Doutor Severiano
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";261;253;514
"De 5 a 9 anos";289;304;593
"De 10 a 14 anos";331;306;637
"De 15 a 19 anos";331;319;650
"De 20 a 24 anos";323;309;632
"De 25 a 29 anos";261;264;525
"De 30 a 34 anos";246;263;509
"De 35 a 39 anos";174;187;361
"De 40 a 44 anos";177;200;377
"De 45 a 49 anos";187;171;358
"De 50 a 54 anos";144;179;323
"De 55 a 59 anos";160;171;331
"De 60 a 64 anos";117;124;241
"De 65 a 69 anos";78;93;171
"De 70 a 74 anos";64;83;147
"De 75 a 79 anos";43;60;103
"De 80 anos ou mais";80;87;167
"Total";3266;3373;6639
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

