 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251390 São Bento
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1287;1160;2447
"De 5 a 9 anos";1392;1309;2701
"De 10 a 14 anos";1519;1429;2948
"De 15 a 19 anos";1574;1463;3037
"De 20 a 24 anos";1564;1494;3058
"De 25 a 29 anos";1473;1495;2968
"De 30 a 34 anos";1383;1466;2849
"De 35 a 39 anos";1164;1266;2430
"De 40 a 44 anos";991;1086;2077
"De 45 a 49 anos";899;984;1883
"De 50 a 54 anos";676;775;1451
"De 55 a 59 anos";503;598;1101
"De 60 a 64 anos";432;535;967
"De 65 a 69 anos";333;419;752
"De 70 a 74 anos";243;316;559
"De 75 a 79 anos";155;189;344
"De 80 anos ou mais";189;240;429
"Total";15777;16224;32001
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

