 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500350 Douradina
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";229;215;444
"De 5 a 9 anos";245;243;488
"De 10 a 14 anos";285;260;545
"De 15 a 19 anos";262;237;499
"De 20 a 24 anos";230;212;442
"De 25 a 29 anos";207;217;424
"De 30 a 34 anos";204;195;399
"De 35 a 39 anos";179;187;366
"De 40 a 44 anos";185;172;357
"De 45 a 49 anos";175;194;369
"De 50 a 54 anos";147;137;284
"De 55 a 59 anos";115;111;226
"De 60 a 64 anos";90;98;188
"De 65 a 69 anos";87;65;152
"De 70 a 74 anos";55;59;114
"De 75 a 79 anos";42;34;76
"De 80 anos ou mais";36;55;91
"Total";2773;2691;5464
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

