 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150745 São Geraldo do Araguaia
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1841;1830;3671
"De 5 a 9 anos";1763;1796;3559
"De 10 a 14 anos";1729;1692;3421
"De 15 a 19 anos";1687;1598;3285
"De 20 a 24 anos";1450;1326;2776
"De 25 a 29 anos";1114;1029;2143
"De 30 a 34 anos";944;877;1821
"De 35 a 39 anos";838;757;1595
"De 40 a 44 anos";706;633;1339
"De 45 a 49 anos";591;506;1097
"De 50 a 54 anos";466;405;871
"De 55 a 59 anos";387;322;709
"De 60 a 64 anos";318;262;580
"De 65 a 69 anos";246;197;443
"De 70 a 74 anos";188;123;311
"De 75 a 79 anos";124;72;196
"De 80 anos ou mais";79;81;160
"Total";14471;13506;27977
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

