 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150805 Trairão
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";952;942;1894
"De 5 a 9 anos";980;899;1879
"De 10 a 14 anos";971;876;1847
"De 15 a 19 anos";935;850;1785
"De 20 a 24 anos";910;857;1767
"De 25 a 29 anos";947;838;1785
"De 30 a 34 anos";881;698;1579
"De 35 a 39 anos";697;518;1215
"De 40 a 44 anos";551;385;936
"De 45 a 49 anos";461;335;796
"De 50 a 54 anos";386;300;686
"De 55 a 59 anos";319;224;543
"De 60 a 64 anos";240;146;386
"De 65 a 69 anos";164;100;264
"De 70 a 74 anos";100;61;161
"De 75 a 79 anos";61;31;92
"De 80 anos ou mais";37;29;66
"Total";9592;8089;17681
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

