 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350790 Brotas
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";840;810;1650
"De 5 a 9 anos";820;817;1637
"De 10 a 14 anos";870;871;1741
"De 15 a 19 anos";911;938;1849
"De 20 a 24 anos";955;918;1873
"De 25 a 29 anos";1001;911;1912
"De 30 a 34 anos";960;916;1876
"De 35 a 39 anos";858;861;1719
"De 40 a 44 anos";763;802;1565
"De 45 a 49 anos";728;739;1467
"De 50 a 54 anos";665;690;1355
"De 55 a 59 anos";572;585;1157
"De 60 a 64 anos";445;470;915
"De 65 a 69 anos";347;379;726
"De 70 a 74 anos";243;308;551
"De 75 a 79 anos";177;237;414
"De 80 anos ou mais";198;292;490
"Total";11353;11544;22897
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

