 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291790 Jandaíra
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";642;616;1258
"De 5 a 9 anos";697;669;1366
"De 10 a 14 anos";628;602;1230
"De 15 a 19 anos";621;566;1187
"De 20 a 24 anos";565;480;1045
"De 25 a 29 anos";421;373;794
"De 30 a 34 anos";345;292;637
"De 35 a 39 anos";280;255;535
"De 40 a 44 anos";261;237;498
"De 45 a 49 anos";195;197;392
"De 50 a 54 anos";158;161;319
"De 55 a 59 anos";134;144;278
"De 60 a 64 anos";114;121;235
"De 65 a 69 anos";104;105;209
"De 70 a 74 anos";93;72;165
"De 75 a 79 anos";64;61;125
"De 80 anos ou mais";63;69;132
"Total";5385;5020;10405
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

