 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291960 Macajuba
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";488;465;953
"De 5 a 9 anos";483;443;926
"De 10 a 14 anos";468;430;898
"De 15 a 19 anos";450;452;902
"De 20 a 24 anos";429;450;879
"De 25 a 29 anos";415;441;856
"De 30 a 34 anos";371;410;781
"De 35 a 39 anos";400;401;801
"De 40 a 44 anos";339;385;724
"De 45 a 49 anos";321;356;677
"De 50 a 54 anos";290;332;622
"De 55 a 59 anos";271;284;555
"De 60 a 64 anos";217;250;467
"De 65 a 69 anos";164;227;391
"De 70 a 74 anos";150;187;337
"De 75 a 79 anos";103;128;231
"De 80 anos ou mais";139;209;348
"Total";5498;5850;11348
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

