 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330200 Itaguaí
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";4472;4421;8893
"De 5 a 9 anos";4268;4165;8433
"De 10 a 14 anos";4210;3968;8178
"De 15 a 19 anos";4208;4204;8412
"De 20 a 24 anos";4153;4196;8349
"De 25 a 29 anos";3616;3693;7309
"De 30 a 34 anos";3303;3471;6774
"De 35 a 39 anos";3085;3310;6395
"De 40 a 44 anos";2919;3089;6008
"De 45 a 49 anos";2453;2524;4977
"De 50 a 54 anos";2016;1952;3968
"De 55 a 59 anos";1437;1435;2872
"De 60 a 64 anos";1083;1110;2193
"De 65 a 69 anos";798;897;1695
"De 70 a 74 anos";602;657;1259
"De 75 a 79 anos";374;498;872
"De 80 anos ou mais";192;316;508
"Total";43189;43906;87095
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

