 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292650 Ribeira do Amparo
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";591;563;1154
"De 5 a 9 anos";599;575;1174
"De 10 a 14 anos";639;585;1224
"De 15 a 19 anos";742;686;1428
"De 20 a 24 anos";756;716;1472
"De 25 a 29 anos";611;636;1247
"De 30 a 34 anos";545;541;1086
"De 35 a 39 anos";505;496;1001
"De 40 a 44 anos";443;456;899
"De 45 a 49 anos";432;427;859
"De 50 a 54 anos";367;367;734
"De 55 a 59 anos";287;289;576
"De 60 a 64 anos";236;260;496
"De 65 a 69 anos";209;233;442
"De 70 a 74 anos";168;201;369
"De 75 a 79 anos";126;169;295
"De 80 anos ou mais";152;212;364
"Total";7408;7412;14820
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

