 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290440 Brejolândia
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";536;514;1050
"De 5 a 9 anos";438;456;894
"De 10 a 14 anos";466;475;941
"De 15 a 19 anos";572;566;1138
"De 20 a 24 anos";641;550;1191
"De 25 a 29 anos";472;389;861
"De 30 a 34 anos";371;321;692
"De 35 a 39 anos";397;332;729
"De 40 a 44 anos";371;296;667
"De 45 a 49 anos";276;274;550
"De 50 a 54 anos";231;228;459
"De 55 a 59 anos";231;211;442
"De 60 a 64 anos";220;176;396
"De 65 a 69 anos";138;133;271
"De 70 a 74 anos";111;113;224
"De 75 a 79 anos";75;90;165
"De 80 anos ou mais";84;96;180
"Total";5630;5220;10850
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

