 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230480 Granjeiro
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";242;234;476
"De 5 a 9 anos";295;291;586
"De 10 a 14 anos";261;273;534
"De 15 a 19 anos";268;282;550
"De 20 a 24 anos";250;272;522
"De 25 a 29 anos";192;206;398
"De 30 a 34 anos";160;162;322
"De 35 a 39 anos";127;141;268
"De 40 a 44 anos";127;133;260
"De 45 a 49 anos";93;115;208
"De 50 a 54 anos";100;96;196
"De 55 a 59 anos";66;94;160
"De 60 a 64 anos";73;64;137
"De 65 a 69 anos";66;63;129
"De 70 a 74 anos";38;56;94
"De 75 a 79 anos";25;34;59
"De 80 anos ou mais";43;43;86
"Total";2426;2559;4985
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

