 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430940 Guaporé
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";787;773;1560
"De 5 a 9 anos";836;860;1696
"De 10 a 14 anos";894;895;1789
"De 15 a 19 anos";951;920;1871
"De 20 a 24 anos";902;864;1766
"De 25 a 29 anos";806;807;1613
"De 30 a 34 anos";790;837;1627
"De 35 a 39 anos";847;884;1731
"De 40 a 44 anos";824;830;1654
"De 45 a 49 anos";688;725;1413
"De 50 a 54 anos";539;600;1139
"De 55 a 59 anos";436;464;900
"De 60 a 64 anos";349;380;729
"De 65 a 69 anos";260;340;600
"De 70 a 74 anos";204;292;496
"De 75 a 79 anos";158;235;393
"De 80 anos ou mais";85;177;262
"Total";10356;10883;21239
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

