 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316295 São José da Lapa
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";809;771;1580
"De 5 a 9 anos";780;764;1544
"De 10 a 14 anos";780;748;1528
"De 15 a 19 anos";933;931;1864
"De 20 a 24 anos";1097;1081;2178
"De 25 a 29 anos";1055;988;2043
"De 30 a 34 anos";998;973;1971
"De 35 a 39 anos";897;907;1804
"De 40 a 44 anos";898;943;1841
"De 45 a 49 anos";765;865;1630
"De 50 a 54 anos";754;742;1496
"De 55 a 59 anos";656;685;1341
"De 60 a 64 anos";555;579;1134
"De 65 a 69 anos";403;440;843
"De 70 a 74 anos";244;302;546
"De 75 a 79 anos";166;198;364
"De 80 anos ou mais";158;270;428
"Total";11948;12187;24135
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

