 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291855 Jussari
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";326;318;644
"De 5 a 9 anos";357;343;700
"De 10 a 14 anos";359;336;695
"De 15 a 19 anos";358;332;690
"De 20 a 24 anos";356;337;693
"De 25 a 29 anos";288;294;582
"De 30 a 34 anos";226;238;464
"De 35 a 39 anos";214;176;390
"De 40 a 44 anos";191;196;387
"De 45 a 49 anos";184;196;380
"De 50 a 54 anos";153;143;296
"De 55 a 59 anos";137;114;251
"De 60 a 64 anos";105;92;197
"De 65 a 69 anos";90;99;189
"De 70 a 74 anos";76;81;157
"De 75 a 79 anos";65;55;120
"De 80 anos ou mais";57;53;110
"Total";3542;3403;6945
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

