 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411090 Itaguajé
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";188;187;375
"De 5 a 9 anos";198;184;382
"De 10 a 14 anos";228;211;439
"De 15 a 19 anos";241;205;446
"De 20 a 24 anos";203;198;401
"De 25 a 29 anos";182;162;344
"De 30 a 34 anos";146;161;307
"De 35 a 39 anos";166;168;334
"De 40 a 44 anos";157;167;324
"De 45 a 49 anos";148;171;319
"De 50 a 54 anos";115;142;257
"De 55 a 59 anos";93;97;190
"De 60 a 64 anos";78;83;161
"De 65 a 69 anos";71;69;140
"De 70 a 74 anos";62;59;121
"De 75 a 79 anos";40;47;87
"De 80 anos ou mais";36;35;71
"Total";2352;2346;4698
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

