 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150293 Dom Eliseu
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2977;2823;5800
"De 5 a 9 anos";3135;2936;6071
"De 10 a 14 anos";2920;2790;5710
"De 15 a 19 anos";2757;2584;5341
"De 20 a 24 anos";2702;2564;5266
"De 25 a 29 anos";2348;2213;4561
"De 30 a 34 anos";1938;1832;3770
"De 35 a 39 anos";1611;1500;3111
"De 40 a 44 anos";1351;1253;2604
"De 45 a 49 anos";1082;1003;2085
"De 50 a 54 anos";819;740;1559
"De 55 a 59 anos";592;508;1100
"De 60 a 64 anos";430;381;811
"De 65 a 69 anos";316;269;585
"De 70 a 74 anos";209;180;389
"De 75 a 79 anos";126;99;225
"De 80 anos ou mais";94;91;185
"Total";25407;23766;49173
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

