 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290035 Adustina
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";591;564;1155
"De 5 a 9 anos";585;561;1146
"De 10 a 14 anos";582;598;1180
"De 15 a 19 anos";727;685;1412
"De 20 a 24 anos";782;760;1542
"De 25 a 29 anos";713;722;1435
"De 30 a 34 anos";756;788;1544
"De 35 a 39 anos";584;620;1204
"De 40 a 44 anos";597;571;1168
"De 45 a 49 anos";534;517;1051
"De 50 a 54 anos";552;546;1098
"De 55 a 59 anos";438;417;855
"De 60 a 64 anos";328;312;640
"De 65 a 69 anos";275;255;530
"De 70 a 74 anos";218;239;457
"De 75 a 79 anos";158;167;325
"De 80 anos ou mais";162;222;384
"Total";8582;8544;17126
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

