 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240790 Monte das Gameleiras
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";161;158;319
"De 5 a 9 anos";164;157;321
"De 10 a 14 anos";176;184;360
"De 15 a 19 anos";137;140;277
"De 20 a 24 anos";118;97;215
"De 25 a 29 anos";94;84;178
"De 30 a 34 anos";85;84;169
"De 35 a 39 anos";86;91;177
"De 40 a 44 anos";42;49;91
"De 45 a 49 anos";43;38;81
"De 50 a 54 anos";40;43;83
"De 55 a 59 anos";36;37;73
"De 60 a 64 anos";46;51;97
"De 65 a 69 anos";32;23;55
"De 70 a 74 anos";27;26;53
"De 75 a 79 anos";14;14;28
"De 80 anos ou mais";17;18;35
"Total";1318;1294;2612
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

