 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171850 Recursolândia
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";241;230;471
"De 5 a 9 anos";249;231;480
"De 10 a 14 anos";228;210;438
"De 15 a 19 anos";219;179;398
"De 20 a 24 anos";176;150;326
"De 25 a 29 anos";137;124;261
"De 30 a 34 anos";112;106;218
"De 35 a 39 anos";111;90;201
"De 40 a 44 anos";104;84;188
"De 45 a 49 anos";94;72;166
"De 50 a 54 anos";71;60;131
"De 55 a 59 anos";64;54;118
"De 60 a 64 anos";46;45;91
"De 65 a 69 anos";44;29;73
"De 70 a 74 anos";23;20;43
"De 75 a 79 anos";26;9;35
"De 80 anos ou mais";21;12;33
"Total";1966;1705;3671
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

