 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431295 Nova Boa Vista
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";57;56;113
"De 5 a 9 anos";72;68;140
"De 10 a 14 anos";83;75;158
"De 15 a 19 anos";85;78;163
"De 20 a 24 anos";80;73;153
"De 25 a 29 anos";71;65;136
"De 30 a 34 anos";76;70;146
"De 35 a 39 anos";90;83;173
"De 40 a 44 anos";84;89;173
"De 45 a 49 anos";94;81;175
"De 50 a 54 anos";76;74;150
"De 55 a 59 anos";58;53;111
"De 60 a 64 anos";47;51;98
"De 65 a 69 anos";40;51;91
"De 70 a 74 anos";31;41;72
"De 75 a 79 anos";23;41;64
"De 80 anos ou mais";16;27;43
"Total";1083;1076;2159
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

