 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521580 Palmelo
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";69;64;133
"De 5 a 9 anos";81;83;164
"De 10 a 14 anos";103;101;204
"De 15 a 19 anos";105;87;192
"De 20 a 24 anos";89;71;160
"De 25 a 29 anos";82;79;161
"De 30 a 34 anos";88;89;177
"De 35 a 39 anos";81;88;169
"De 40 a 44 anos";75;93;168
"De 45 a 49 anos";68;86;154
"De 50 a 54 anos";70;78;148
"De 55 a 59 anos";61;71;132
"De 60 a 64 anos";56;59;115
"De 65 a 69 anos";46;48;94
"De 70 a 74 anos";30;38;68
"De 75 a 79 anos";26;34;60
"De 80 anos ou mais";36;43;79
"Total";1166;1212;2378
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

