 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210260 Cândido Mendes
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";984;956;1940
"De 5 a 9 anos";1056;1062;2118
"De 10 a 14 anos";1043;1021;2064
"De 15 a 19 anos";1130;1013;2143
"De 20 a 24 anos";1032;944;1976
"De 25 a 29 anos";926;880;1806
"De 30 a 34 anos";801;707;1508
"De 35 a 39 anos";645;569;1214
"De 40 a 44 anos";552;480;1032
"De 45 a 49 anos";479;429;908
"De 50 a 54 anos";394;349;743
"De 55 a 59 anos";304;271;575
"De 60 a 64 anos";262;226;488
"De 65 a 69 anos";220;198;418
"De 70 a 74 anos";162;138;300
"De 75 a 79 anos";107;100;207
"De 80 anos ou mais";114;117;231
"Total";10211;9460;19671
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

