 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316160 São Geraldo da Piedade
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";150;143;293
"De 5 a 9 anos";151;138;289
"De 10 a 14 anos";150;135;285
"De 15 a 19 anos";147;138;285
"De 20 a 24 anos";155;155;310
"De 25 a 29 anos";151;158;309
"De 30 a 34 anos";147;145;292
"De 35 a 39 anos";128;146;274
"De 40 a 44 anos";115;137;252
"De 45 a 49 anos";111;134;245
"De 50 a 54 anos";107;141;248
"De 55 a 59 anos";101;127;228
"De 60 a 64 anos";80;103;183
"De 65 a 69 anos";75;90;165
"De 70 a 74 anos";65;63;128
"De 75 a 79 anos";45;49;94
"De 80 anos ou mais";67;68;135
"Total";1945;2070;4015
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

