 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280070 Brejo Grande
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";442;438;880
"De 5 a 9 anos";446;425;871
"De 10 a 14 anos";484;513;997
"De 15 a 19 anos";453;409;862
"De 20 a 24 anos";403;348;751
"De 25 a 29 anos";320;291;611
"De 30 a 34 anos";271;248;519
"De 35 a 39 anos";244;225;469
"De 40 a 44 anos";208;178;386
"De 45 a 49 anos";166;165;331
"De 50 a 54 anos";137;142;279
"De 55 a 59 anos";104;119;223
"De 60 a 64 anos";89;83;172
"De 65 a 69 anos";64;78;142
"De 70 a 74 anos";57;87;144
"De 75 a 79 anos";52;47;99
"De 80 anos ou mais";43;59;102
"Total";3983;3855;7838
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

