 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241460 Upanema
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";558;543;1101
"De 5 a 9 anos";621;577;1198
"De 10 a 14 anos";638;632;1270
"De 15 a 19 anos";668;587;1255
"De 20 a 24 anos";703;624;1327
"De 25 a 29 anos";625;530;1155
"De 30 a 34 anos";544;483;1027
"De 35 a 39 anos";460;421;881
"De 40 a 44 anos";442;414;856
"De 45 a 49 anos";371;329;700
"De 50 a 54 anos";248;257;505
"De 55 a 59 anos";199;235;434
"De 60 a 64 anos";200;196;396
"De 65 a 69 anos";169;141;310
"De 70 a 74 anos";128;133;261
"De 75 a 79 anos";75;84;159
"De 80 anos ou mais";137;133;270
"Total";6786;6319;13105
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

