 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210083 Apicum-Açu
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";782;750;1532
"De 5 a 9 anos";820;786;1606
"De 10 a 14 anos";1009;842;1851
"De 15 a 19 anos";1041;983;2024
"De 20 a 24 anos";1045;921;1966
"De 25 a 29 anos";875;782;1657
"De 30 a 34 anos";757;680;1437
"De 35 a 39 anos";591;544;1135
"De 40 a 44 anos";501;456;957
"De 45 a 49 anos";419;401;820
"De 50 a 54 anos";407;358;765
"De 55 a 59 anos";285;300;585
"De 60 a 64 anos";265;212;477
"De 65 a 69 anos";168;156;324
"De 70 a 74 anos";128;126;254
"De 75 a 79 anos";102;103;205
"De 80 anos ou mais";91;99;190
"Total";9286;8499;17785
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

