 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431240 Montenegro
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2272;2167;4439
"De 5 a 9 anos";2208;2101;4309
"De 10 a 14 anos";2160;2029;4189
"De 15 a 19 anos";2263;2215;4478
"De 20 a 24 anos";2644;2447;5091
"De 25 a 29 anos";2605;2465;5070
"De 30 a 34 anos";2696;2548;5244
"De 35 a 39 anos";2919;2652;5571
"De 40 a 44 anos";2320;2257;4577
"De 45 a 49 anos";2011;2088;4099
"De 50 a 54 anos";1872;2094;3966
"De 55 a 59 anos";1844;2085;3929
"De 60 a 64 anos";1638;1854;3492
"De 65 a 69 anos";1230;1467;2697
"De 70 a 74 anos";793;1011;1804
"De 75 a 79 anos";520;720;1240
"De 80 anos ou mais";503;1023;1526
"Total";32498;33223;65721
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

