 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292580 Queimadas
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";971;927;1898
"De 5 a 9 anos";1018;957;1975
"De 10 a 14 anos";1103;1050;2153
"De 15 a 19 anos";1160;1052;2212
"De 20 a 24 anos";1128;1133;2261
"De 25 a 29 anos";899;916;1815
"De 30 a 34 anos";902;1022;1924
"De 35 a 39 anos";867;898;1765
"De 40 a 44 anos";761;781;1542
"De 45 a 49 anos";766;769;1535
"De 50 a 54 anos";644;589;1233
"De 55 a 59 anos";518;558;1076
"De 60 a 64 anos";454;454;908
"De 65 a 69 anos";422;449;871
"De 70 a 74 anos";339;380;719
"De 75 a 79 anos";244;263;507
"De 80 anos ou mais";272;400;672
"Total";12468;12598;25066
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

