 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421770 Sombrio
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1211;1086;2297
"De 5 a 9 anos";1245;1197;2442
"De 10 a 14 anos";1244;1194;2438
"De 15 a 19 anos";1185;1170;2355
"De 20 a 24 anos";1020;1072;2092
"De 25 a 29 anos";962;983;1945
"De 30 a 34 anos";989;1007;1996
"De 35 a 39 anos";937;966;1903
"De 40 a 44 anos";808;794;1602
"De 45 a 49 anos";631;646;1277
"De 50 a 54 anos";475;482;957
"De 55 a 59 anos";365;385;750
"De 60 a 64 anos";289;335;624
"De 65 a 69 anos";218;246;464
"De 70 a 74 anos";148;185;333
"De 75 a 79 anos";116;136;252
"De 80 anos ou mais";75;90;165
"Total";11918;11974;23892
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

