 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520250 Aruanã
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";353;299;652
"De 5 a 9 anos";406;345;751
"De 10 a 14 anos";378;364;742
"De 15 a 19 anos";338;330;668
"De 20 a 24 anos";303;320;623
"De 25 a 29 anos";364;360;724
"De 30 a 34 anos";337;347;684
"De 35 a 39 anos";313;293;606
"De 40 a 44 anos";285;261;546
"De 45 a 49 anos";250;216;466
"De 50 a 54 anos";225;173;398
"De 55 a 59 anos";191;164;355
"De 60 a 64 anos";121;112;233
"De 65 a 69 anos";88;66;154
"De 70 a 74 anos";64;54;118
"De 75 a 79 anos";50;28;78
"De 80 anos ou mais";50;36;86
"Total";4116;3768;7884
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

